cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,trn,trnipcoc,trnusgov,trnmuni,trncbo,trnfcfg,trnfc,trnfg
"58432","0","3486623","0","Carolina Alliance Bank","Spartanburg","SC","29306","6/30/2012","8/19/2019","NM","200 South Church Street","","1","0","0","4","0","Spartanburg","43900","Spartanburg, SC","1/8/2007","1/8/2007","4/3/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","","38503","38501","2","0","0","0","0","0"
"34348","15549","2516626","2943473","Carolina Bank","Greensboro","NC","27401","6/30/2012","8/19/2019","NM","101 North Spring Street","CAROLINA BANK HOLDINGS, INC.","8","0","0","4","0","Guilford","24660","Greensboro-High Point, NC","11/25/1996","11/25/1996","3/3/2017","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","","98029","98022","1","6","0","0","0","0"
"16723","0","355120","1076525","Carolina Bank & Trust Co.","Lamar","SC","29069","6/30/2012","8/19/2019","NM","112 Main Street","FIRST CAROLINA BANCSHARES CORPORATION","16","0","0","4","0","Darlington","22500","Florence, SC","3/3/1936","8/16/1948","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.carolinabank.net","111957","94482","0","17475","0","0","0","0"
"58516","0","3551521","4262253","Carolina Premier Bank","Charlotte","NC","28277","6/30/2012","8/19/2019","NM","13024 Ballantyne Corp Pl","PREMARA FINANCIAL, INC.","2","0","0","4","0","Mecklenburg","16740","Charlotte-Concord-Gastonia, NC-SC","8/29/2007","8/29/2007","7/1/2012","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","","35983","35983","0","0","0","0","0","0"
"57026","0","2966614","0","Carolina Trust Bank","Lincolnton","NC","28092","6/30/2012","8/19/2019","NM","901 East Main Street","","6","0","0","4","0","Lincoln","16740","Charlotte-Concord-Gastonia, NC-SC","12/8/2000","12/8/2000","11/15/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","www.carolinatrust.com","57363","56931","0","432","0","0","0","0"
"2380","10331","541857","1848825","Carroll Bank and Trust","Huntingdon","TN","38344","6/30/2012","8/19/2019","NM","19510 West Main Street","CARROLL FINANCIAL SERVICES, INC.","7","0","0","8","0","Carroll","","","9/9/1907","1/1/1934","12/1/2008","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","www.carrollbank.com","66015","53879","0","11771","365","0","0","0"
"32393","8217","395274","4256159","Carroll Community Bank","Sykesville","MD","21784","6/30/2012","8/19/2019","NM","1321 Liberty Road","CARROLL BANCORP, INC.","2","0","0","5","0","Carroll","12580","Baltimore-Columbia-Towson, MD","4/4/1904","10/25/1985","10/12/2011","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","http://www.carrollcobank.com","7070","6751","0","319","0","0","0","0"
"31713","7372","452476","0","Carroll County Savings and Loan Association","Carrollton","MO","64633","6/30/2012","8/19/2019","SA","121 North Folger Street","","1","0","0","5","0","Carroll","","","1/1/1920","9/24/1974","6/30/2017","Non-Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","0","0","0","0","0","0","0","0"
"11771","0","859141","1203451","Carroll County State Bank","Carroll","IA","51401","6/30/2012","8/19/2019","NM","126 West 6th","CARROLL COUNTY BANCSHARES, INC.","7","0","0","2","0","Carroll","","","1/1/1870","1/1/1934","11/21/2014","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.availa.bank","18637","17809","1","787","40","0","0","0"
"1611","13004","490843","1131013","Carroll County Trust Company of Carrollton, Missouri","Carrollton","MO","64633","6/30/2012","8/19/2019","NM","2 South Folger","CARROLL COUNTY BANCSHARES, INC.","2","0","0","2","1","Carroll","","","1/1/1919","1/1/1934","8/12/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.cctconline.com","30551","19095","0","11330","126","0","0","0"
"12383","13483","1001648","1860863","Carrollton Bank","Carrollton","IL","62016","6/30/2012","8/19/2019","NM","315 West Public Square","CBX CORPORATION","9","0","1","4","1","Greene","","","1/1/1877","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","http://www.carrolltonbanking.com","193709","175821","0","17888","0","0","0","0"
"12433","11154","854520","1469800","Carrollton Bank","Baltimore","MD","21201","6/30/2012","8/19/2019","NM","344 N. Charles Street","CARROLLTON BANCORP","13","0","0","4","0","Baltimore City","12580","Baltimore-Columbia-Towson, MD","1/1/1904","1/1/1934","4/18/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","23207","23206","1","0","0","0","0","0"
"29774","4069","219679","0","Carrollton Federal Bank","Carrollton","KY","41008","6/30/2012","8/19/2019","SA","2539 Highway 227","","1","0","0","5","0","Carroll","","","1/1/1890","5/26/1937","7/21/2011","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","www.carrolltonfederal.com","6056","6056","0","0","0","0","0","0"
"17369","0","171656","1061455","Carson Bank","Mulvane","KS","67110","6/30/2012","8/19/2019","NM","122 West Main Street","MULVANE BANKSHARES, INC.","4","0","0","4","1","Sumner","48620","Wichita, KS","7/1/1886","11/5/1954","7/1/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.carsonbank.com","34415","30596","0","3819","0","0","0","0"
"58596","0","3476192","0","Carter Bank & Trust","Martinsville","VA","24112","6/30/2012","8/19/2019","NM","4 E. Commonwealth Boulevard","","122","0","1","4","0","Martinsville City","","","12/30/2006","12/30/2006","2/15/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","0","www.carterbankandtrust.com","755318","728142","12","27164","0","0","0","0"
"15685","11238","644132","1082870","Carter County Bank of Elizabethton, Tennessee","Elizabethton","TN","37643","6/30/2012","8/19/2019","NM","601 Elk Avenue","CARTER COUNTY BANCORP","6","0","1","4","1","Carter","27740","Johnson City, TN","9/25/1939","9/25/1939","12/31/2012","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","","17172","7275","0","9897","0","0","0","0"
"28942","2657","900678","3793862","Carthage Federal Savings and Loan Association","Carthage","NY","13619","6/30/2012","8/19/2019","SA","313 State St","RIVERBANK FINANCIAL, MHC","4","0","0","5","0","Jefferson","48060","Watertown-Fort Drum, NY","1/1/1888","9/19/1951","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","carthagesavings.com","23457","23457","0","0","0","0","0","0"
"30394","5273","268677","2531245","Carver Federal Savings Bank","New York","NY","10027","6/30/2012","8/19/2019","SA","75 West 125th Street","CARVER BANCORP, INC.","9","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1948","3/7/1949","12/30/2014","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.Carverbank.com","91557","91436","0","22","99","0","0","0"
"3614","0","306337","3958867","Casey State Bank","Casey","IL","62420","6/30/2012","8/19/2019","NM","305-307 N. Central Avenue","EAGLE FINANCIAL CORP.","10","0","1","2","1","Clark","","","1/1/1880","1/1/1934","11/13/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","WWW.CASEYSTATEBANK.COM","67835","56287","3","11545","0","0","0","0"
"1265","11548","574976","3327025","Cashmere Valley Bank","Cashmere","WA","98815","6/30/2012","8/19/2019","NM","117 Aplets Way","CASHMERE VALLEY FINANCIAL CORPORATION","12","0","0","4","0","Chelan","48300","Wenatchee, WA","9/24/1932","1/1/1934","3/12/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","www.cashmerevalleybank.com","70532","54782","6095","8311","1344","0","0","0"
"1068","0","177751","1098648","Cass Commercial Bank","Bridgeton","MO","63044","6/30/2012","8/19/2019","SM","13001 Hollenberg Drive","CASS INFORMATION SYSTEMS, INC.","4","0","1","4","0","Saint Louis","41180","St. Louis, MO-IL","1/1/1906","1/1/1934","2/18/2013","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.cassbank.com","97553","97553","0","0","0","0","0","0"
"19645","0","734051","1061576","Cass County Bank, Inc.","Plattsmouth","NE","68048","6/30/2012","8/19/2019","NM","2020 West 8th Avenue","CASS COUNTY STATE COMPANY","2","0","0","4","0","Cass","36540","Omaha-Council Bluffs, NE-IA","11/8/1966","11/8/1966","2/2/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","http://www.casscountybank.com","13850","11905","0","1945","0","0","0","0"
"90582","15581","896856","2135072","Castle Rock Bank","Castle Rock","CO","80104","6/30/2012","8/19/2019","SM","501 Wilcox","CASTLE ROCK BANK HOLDING COMPANY","2","0","0","4","1","Douglas","19740","Denver-Aurora-Lakewood, CO","2/21/1974","6/17/1986","10/27/2017","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","27895","26961","0","934","0","0","0","0"
"1913","0","152253","0","Castle Rock Bank","Castle Rock","MN","55010","6/30/2012","8/19/2019","NM","27925 Danville Avenue","","2","0","0","8","1","Dakota","33460","Minneapolis-St. Paul-Bloomington, MN-WI","8/16/1916","1/1/1934","5/27/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.castlerockbank.net","23156","22920","0","236","0","0","0","0"
"17979","0","742056","0","Castroville State Bank","Castroville","TX","78009","6/30/2012","8/19/2019","NM","Paris And Lorenzo","","2","0","0","8","0","Medina","41700","San Antonio-New Braunfels, TX","4/2/1959","4/2/1959","6/16/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.CASTROVILLESTATEBANK.COM","32701","24345","0","8356","0","0","0","0"
"10532","12420","930853","1109722","Catahoula - LaSalle Bank","Jonesville","LA","71343","6/30/2012","8/19/2019","NM","301 Mound Street","CATAHOULA HOLDING COMPANY","4","0","0","2","1","Catahoula","","","10/5/1907","1/1/1934","11/16/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.catlabank.com","42515","31855","0","10660","0","0","0","0"
"18503","10611","595869","1843080","Cathay Bank","Los Angeles","CA","90012","6/30/2012","8/19/2019","NM","777 North Broadway Street","CATHAY GENERAL BANCORP","52","1","1","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","4/19/1962","4/19/1962","2/14/2013","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","0","https://www.cathaybank.com","182593","178701","0","148","75","3669","3669","0"
"33859","0","2132594","3443998","Catskill Hudson Bank","Monticello","NY","12701","6/30/2012","8/19/2019","NM","4438 Rt 42 N","CATSKILL HUDSON BANCORP, INC.","12","0","0","4","0","Sullivan","","","12/6/1993","12/6/1993","7/22/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.chbny.com","65923","53100","0","12823","0","0","0","0"
"12959","14283","254504","3009714","Cattaraugus County Bank","Little Valley","NY","14755","6/30/2012","8/19/2019","NM","116-20 Main Street","C.C.BANCORP, INC.","9","0","0","4","0","Cattaraugus","","","1/1/1902","1/1/1934","12/31/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.ccblv.com","70053","65484","0","3706","863","0","0","0"
"26688","0","663768","0","Cattleman's National Bank","Johnson City","TX","78636","6/30/2012","8/19/2019","N","403 Us Hwy. 281 & 290 S.","","5","0","0","4","0","Blanco","","","6/2/1986","6/2/1986","9/30/2012","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","","43641","43080","8","553","0","0","0","0"
"6954","0","63201","1249075","Cayuga Lake National Bank","Union Springs","NY","13160","6/30/2012","8/19/2019","N","3 Cayuga Street","CAYUGA LAKE BANK CORPORATION","2","0","0","8","0","Cayuga","","","1/1/1864","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.cayugalakenationalbank.com","31510","27237","10","4263","0","0","0","0"
"15310","11862","594433","1493654","CB&S Bank, Inc.","Russellville","AL","35653","6/30/2012","8/19/2019","NM","201 South Jackson Street","CBS BANC-CORP.","42","0","1","4","0","Franklin","","","1/1/1906","12/6/1935","8/22/2013","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.cbsbank.com","30577","25543","4","5030","0","0","0","0"
"58434","0","3615021","0","CBank","Cincinnati","OH","45202","6/30/2012","8/19/2019","NM","30 West Third Street","","1","0","0","4","1","Hamilton","17140","Cincinnati, OH-KY-IN","7/16/2007","7/16/2007","6/30/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","WWW.CBANKUSA.COM","5632","5632","0","0","0","0","0","0"
"1421","0","380841","1097119","CBC Bank","Bowling Green","MO","63334","6/30/2012","8/19/2019","NM","901 Business Hwy 61","CLIFFORD BANCSHARES, INC.","4","0","0","8","1","Pike","","","1/1/1871","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.cbcbank.net","14564","12778","0","1786","0","0","0","0"
"35309","0","2855914","2855905","CBC NATIONAL BANK","Fernandina Beach","FL","32034","6/30/2012","8/19/2019","N","1891 South 14th Street","COASTAL BANKING COMPANY, INC.","6","0","1","4","0","Nassau","27260","Jacksonville, FL","5/10/2000","5/10/2000","4/7/2016","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Gainesville","Atlanta","Southern","Southeast","0","1","","48940","45353","0","3587","0","0","0","0"
"13959","0","71859","3914872","CBW Bank","Weir","KS","66781","6/30/2012","8/19/2019","NM","109 E. Main Street","CB BANCSHARES CORP","1","0","0","7","0","Cherokee","","","1/1/1892","2/28/1934","6/26/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","www.CBWBANK.COM","3060","2645","0","415","0","0","0","0"
"16595","11147","655839","1020395","CCB COMMUNITY BANK","Andalusia","AL","36420","6/30/2012","8/19/2019","SM","225 East Three Notch Street","SOUTHERN NATIONAL CORPORATION","3","0","1","2","1","Covington","","","7/1/1947","7/1/1947","12/31/2013","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.bankccb.com","97705","91864","0","4663","1178","0","0","0"
"31121","6420","813572","3135190","Cecil Bank","Elkton","MD","21921","6/30/2012","8/19/2019","SM","127 North St","CECIL BANCORP, INC.","11","0","0","4","0","Cecil","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10/7/1959","10/7/1959","7/14/2008","Stock","0","0","FED","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","http://www.cecilbank.com","59067","58303","0","764","0","0","0","0"
"34478","0","2651899","0","Cedar Hill National Bank","Charlotte","NC","28273","6/30/2012","8/19/2019","N","9401 Southern Pine Blvd, # P","","1","0","0","7","0","Mecklenburg","16740","Charlotte-Concord-Gastonia, NC-SC","2/2/1998","2/2/1998","6/13/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","0","","0","0","0","0","0","0","0","0"
"57244","0","3029589","2125813","Cedar Rapids Bank and Trust Company","Cedar Rapids","IA","52401","6/30/2012","8/19/2019","SM","500 1st Ave. Ne, Suite 100","QCR HOLDINGS, INC.","2","0","0","4","0","Linn","16300","Cedar Rapids, IA","9/14/2001","9/14/2001","10/25/2013","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.CRBT.bank","35328","26787","0","7416","1125","0","0","0"
"18820","53546","1005851","1065202","Cedar Rapids State Bank","Cedar Rapids","NE","68627","6/30/2012","8/19/2019","NM","213 W Main St","CEDAR RAPIDS STATE COMPANY","1","0","0","2","0","Boone","","","5/25/1936","6/26/1963","6/30/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","http://www.cedarrapidsstatebank.com","9596","7619","0","1977","0","0","0","0"
"25591","13036","550653","1398861","Cedar Security Bank","Fordyce","NE","68736","6/30/2012","8/19/2019","NM","117 Main Street","CEDAR FINANCIAL HOLDING, INC.","3","0","0","2","0","Cedar","","","9/4/1984","9/4/1984","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","0","1","https://onlinebanking.cedarsecurity.com/","12913","12375","0","538","0","0","0","0"
"14694","14694","1014246","1363962","Cedar Valley Bank & Trust","La Porte City","IA","50651","6/30/2012","8/19/2019","NM","321 Main Street","D & D BANCSHARES, INC.","2","0","0","2","1","Black Hawk","47940","Waterloo-Cedar Falls, IA","7/6/1906","8/22/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.cedarvalleybank.com","15372","12946","0","2426","0","0","0","0"
"57684","0","3262788","0","CedarStone Bank","Lebanon","TN","37087","6/30/2012","8/19/2019","NM","900 West Main Street","","3","0","0","4","0","Wilson","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","4/19/2004","4/19/2004","8/7/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.cedarstonebank.com","20767","20501","0","266","0","0","0","0"
"57056","0","2998576","0","Celtic Bank","Salt Lake City","UT","84111","6/30/2012","8/19/2019","NM","268 S. State St., Suite 300","","1","0","0","4","0","Salt Lake","41620","Salt Lake City, UT","3/1/2001","3/1/2001","2/10/2014","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","http://www.celticbank.com","0","0","0","0","0","0","0","0"
"8848","0","308256","1020920","CenBank","Buffalo Lake","MN","55314","6/30/2012","8/19/2019","NM","109 West Yellowstone Trail","CENTRAL TRUST COMPANY","2","0","0","2","1","Renville","","","1/1/1893","1/1/1934","1/31/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.cenbank.com","21994","13731","0","8263","0","0","0","0"
"30996","6230","934271","4439354","Cenlar FSB","Trenton","NJ","8618","6/30/2012","8/19/2019","SA","425 Phillips Boulevard","EMPLOYEES' STOCK OWNERSHIP PLAN OF CENLAR CAPITAL CORPORATION","1","0","0","5","1","Mercer","45940","Trenton, NJ","1/1/1912","6/13/1958","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.cenlar.com","3669","3669","0","0","0","0","0","0"
"11241","0","456045","1491409","Centennial Bank","Conway","AR","72032","6/30/2012","8/19/2019","SM","620 Chestnut Street","HOME BANCSHARES, INC.","110","0","1","4","0","Faulkner","30780","Little Rock-North Little Rock-Conway, AR","1/1/1903","1/1/1934","11/1/2012","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","0","http://www.my100bank.com","320452","238982","0","81470","0","0","0","0"
"26853","0","154257","4033855","Centennial Bank","Centennial","CO","80112","6/30/2012","8/19/2019","SM","13700 East Arapahoe Road","CIC BANCSHARES, INC.","3","0","0","4","0","Arapahoe","19740","Denver-Aurora-Lakewood, CO","12/8/1986","12/8/1986","8/14/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","55577","48387","0","7190","0","0","0","0"
"32707","16589","1421095","0","Centennial Bank","Fountain Valley","CA","92708","6/30/2012","8/19/2019","NM","18837 Brookhurst St, # 100","","1","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","10/25/1979","11/3/1989","4/30/2013","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","0","","0","0","0","0","0","0","0","0"
"34363","0","976552","1067130","Centennial Bank","Omaha","NE","68138","6/30/2012","8/19/2019","NM","9003 South 145th Street","ASHLAND BANCSHARES, INC.","4","0","0","4","0","Sarpy","36540","Omaha-Council Bluffs, NE-IA","12/27/1996","12/27/1996","8/31/2013","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","www.corebank.com","21450","21097","0","353","0","0","0","0"
"10976","0","1017957","1246494","Center National Bank","Litchfield","MN","55355","6/30/2012","8/19/2019","N","301 North Ramsey Avenue","CNB FINANCIAL CORPORATION","2","0","0","8","1","Meeker","","","1/1/1891","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","Centernationalbank.com","53310","51901","0","1409","0","0","0","0"
"19293","12493","862945","1203910","Center Point Bank and Trust Company","Center Point","IA","52213","6/30/2012","8/19/2019","NM","901 Bank Court","COUNTRY BANCORPORATION","1","0","0","8","0","Linn","16300","Cedar Rapids, IA","12/1/1964","12/1/1964","9/6/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.centerpointbank.com","8558","5453","0","3105","0","0","0","0"
"16436","15669","51459","1057289","Centera Bank","Sublette","KS","67877","6/30/2012","8/19/2019","NM","119 South Inman Street","SANTA FE TRAIL BANC SHARES, INC.","6","0","0","2","1","Haskell","","","10/18/1937","5/31/1946","4/1/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.centerabank.com","74234","68838","11","5385","0","0","0","0"
"35117","0","2887399","0","CenterBank","Milford","OH","45150","6/30/2012","8/19/2019","NM","744 State Route 28","","2","0","0","4","0","Clermont","17140","Cincinnati, OH-KY-IN","3/15/2000","3/15/2000","5/30/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.center.bank","27039","27039","0","0","0","0","0","0"
"58625","0","3631870","0","Centerpointe Community Bank","Hood River","OR","97031","6/30/2012","8/19/2019","NM","2500 Cascade Avenue","","2","0","0","4","0","Hood River","","","9/4/2007","9/4/2007","8/11/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","","34054","33612","0","442","0","0","0","0"
"33555","0","1929247","2868129","CenterState Bank of Florida, National Association","Winter Haven","FL","33880","6/30/2012","8/19/2019","N","1101 First Street South","CENTERSTATE BANKS, INC.","60","0","0","4","0","Polk","29460","Lakeland-Winter Haven, FL","2/21/1992","2/21/1992","6/1/2012","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","0","http://www.centerstatebank.com","236221","206833","0","7452","21936","0","0","0"
"12854","9447","783648","1204560","Centier Bank","Whiting","IN","46394","6/30/2012","8/19/2019","NM","1500 - 119th Street","FIRST BANCSHARES, INC.","47","0","0","4","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","4/21/1895","1/1/1934","2/14/2011","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.centier.com","379039","212370","0","87568","79101","0","0","0"
"19904","10688","800853","1061754","Centinel Bank of Taos","Taos","NM","87571","6/30/2012","8/19/2019","NM","512 Paso Del Pueblo Sur","CENTINEL BANK SHARES, INC.","2","0","0","5","1","Taos","","","3/1/1969","3/1/1969","7/13/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","0","1","www.centinelbank.com","84174","64065","0","19848","261","0","0","0"
"34527","0","2587998","1247334","Central Arizona Bank","Scottsdale","AZ","85253","6/30/2012","8/19/2019","NM","7001 N Scottsdale Rd, # 1000","CAPITOL BANCORP LTD.","1","0","0","4","0","Maricopa","38060","Phoenix-Mesa-Scottsdale, AZ","6/30/1997","6/30/1997","2/20/2013","Stock","0","0","FDIC","DIF","San Francisco","CHICAGO","Phoenix","San Francisco","Western","Western","0","0","","10672","10672","0","0","0","0","0","0"
"9204","10206","622774","1025662","Central Bank","Springville","UT","84663","6/30/2012","8/19/2019","NM","202 South Main Street","CENTRAL BANCORPORATION","10","0","0","4","0","Utah","39340","Provo-Orem, UT","10/17/1891","1/1/1934","7/28/2015","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","1","www.cbutah.com","64227","52410","0","11817","0","0","0","0"
"15555","10364","546544","1978674","Central Bank","Storm Lake","IA","50588","6/30/2012","8/19/2019","SM","600 Lake Avenue","COMMERCIAL FINANCIAL CORP.","11","0","0","4","0","Buena Vista","","","1/1/1879","1/1/1934","12/26/2013","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","http://www.centralbankonline.com","130844","111749","781","18314","0","0","0","0"
"1756","0","3488579","1491614","Central Bank","Little Rock","AR","72211","6/30/2012","8/19/2019","NM","1506 Market St., Suite C180","LONOKE BANCSHARES, INC.","1","0","0","4","0","Pulaski","30780","Little Rock-North Little Rock-Conway, AR","8/12/1912","1/1/1934","3/31/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","http://www.centralbankar.com","5923","5923","0","0","0","0","0","0"
"1057","13034","924759","3150278","Central Bank","Lebanon","MO","65536","6/30/2012","8/19/2019","NM","101 West Commercial Street","CENTRAL MISSOURI SHARES, INC.","5","0","0","4","1","Laclede","","","6/17/1917","1/1/1934","4/28/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","","73889","58454","0","15435","0","0","0","0"
"31545","7159","265676","0","Central Bank","Savannah","TN","38372","6/30/2012","8/19/2019","NM","485 Wayne Road","","3","0","0","4","0","Hardin","","","6/30/1967","6/30/1967","3/18/2013","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","http://www.CENTRALBANKTN.COM","25864","25119","0","745","0","0","0","0"
"58377","0","3468450","3468478","Central Bank","Tampa","FL","33647","6/30/2012","8/19/2019","NM","20701 Bruce B. Downs Blvd","CENTRAL FINANCIAL HOLDINGS, INC.","1","0","0","4","0","Hillsborough","45300","Tampa-St. Petersburg-Clearwater, FL","2/26/2007","2/26/2007","7/6/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.centralbankfl.com","18787","18787","0","0","0","0","0","0"
