cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,trn,trnipcoc,trnusgov,trnmuni,trncbo,trnfcfg,trnfc,trnfg
"25620","0","639567","0","Credit One Bank, National Association","Las Vegas","NV","89113","9/30/2018","8/19/2019","N","6801 South Cimarron Road","","1","0","0","7","1","Clark","29820","Las Vegas-Henderson-Paradise, NV","7/30/1984","7/30/1984","12/15/2017","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","West","0","0","WWW.CREDITONEBANK.COM","0","0","0","0","0","0","0","0"
"33492","0","1885932","2254508","Crescent Bank & Trust","New Orleans","LA","70163","9/30/2018","8/19/2019","NM","1100 Poydras St., Suite 100","CB&T HOLDING CORPORATION","29","0","1","6","0","Orleans","35380","New Orleans-Metairie, LA","8/30/1991","8/30/1991","8/22/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.cbtno.com","32323","32323","0","0","0","0","0","0"
"57135","0","3013823","2507790","CresCom Bank","Charleston","SC","29401","9/30/2018","8/19/2019","NM","288 Meeting Street","CAROLINA FINANCIAL CORPORATION","62","0","1","4","0","Charleston","16700","Charleston-North Charleston, SC","7/2/2001","7/2/2001","11/1/2017","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","0","www.haveanicebank.com","197932","111750","0","85755","427","0","0","0"
"28818","2422","172475","3836901","Crest Savings Bank","Wildwood","NJ","8260","9/30/2018","8/19/2019","SB","3301 Pacific Avenue","CREST SAVINGS BANCORP, MHC","6","0","0","5","0","Cape May","36140","Ocean City, NJ","1/1/1919","4/6/1961","1/1/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.crestsavings.bank","33684","21507","0","12177","0","0","0","0"
"24561","15567","1015467","1141861","Crockett National Bank","San Antonio","TX","78209","9/30/2018","8/19/2019","N","8018 Broadway Street","CROCKETT COUNTY NATIONAL BANCSHARES, INC","5","0","0","2","1","Bexar","41700","San Antonio-New Braunfels, TX","6/20/1983","6/20/1983","10/2/2017","Stock","0","0","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","crockettnationalbank.com","129816","96918","0","32898","0","0","0","0"
"13821","0","989347","1131611","Cross County Bank","Wynne","AR","72396","9/30/2018","8/19/2019","NM","1 Cross County Plaza","CROSS COUNTY BANCSHARES, INC.","9","0","0","2","0","Cross","","","6/4/1891","2/1/1934","11/16/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Western","0","1","http://www.crosscountybank.com","83828","75160","4","8664","0","0","0","0"
"30260","5066","1007873","0","Cross County Savings Bank","Middle Village","NY","11379","9/30/2018","8/19/2019","SB","79-21 Metropolitan Avenue","","6","0","0","5","0","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1888","10/26/1950","3/24/2012","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.crosscounty.com","72058","72058","0","0","0","0","0","0"
"9322","15355","755252","1132382","Cross Keys Bank","Saint Joseph","LA","71366","9/30/2018","8/19/2019","NM","307 Plank Rd.","BSJ BANCSHARES, INC.","9","0","0","4","1","Tensas","","","4/2/1902","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.crosskeys.bank","100954","95763","0","5191","0","0","0","0"
"58410","0","3783313","4389329","Cross River Bank","Teaneck","NJ","7666","9/30/2018","8/19/2019","NM","885 Teaneck Road","CRB GROUP, INC.","1","0","0","4","0","Bergen","35620","New York-Newark-Jersey City, NY-NJ-PA","6/23/2008","6/23/2008","10/18/2010","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","http://www.crossriverbank.com","437579","437579","0","0","0","0","0","0"
"58648","0","3594005","3903661","CrossFirst Bank","Leawood","KS","66211","9/30/2018","8/19/2019","NM","11440 Tomahawk Creek Pkwy.","CROSSFIRST BANKSHARES, INC.","7","0","1","4","0","Johnson","28140","Kansas City, MO-KS","10/1/2007","10/1/2007","6/14/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","0","http://www.crossfirstbank.com","565590","565590","0","0","0","0","0","0"
"21486","13726","158741","1139859","Crossroads Bank","Effingham","IL","62401","9/30/2018","8/19/2019","NM","2000 South Banker Street","OMNI BANCORP, INC.","2","0","0","4","0","Effingham","","","3/12/1974","3/12/1974","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.crossroadsbank.com","58210","55235","0","2975","0","0","0","0"
"29839","4175","228279","3848258","Crossroads Bank","Wabash","IN","46992","9/30/2018","8/19/2019","NM","1205 N Cass Street","FFW CORPORATION","6","0","0","8","0","Wabash","","","1/1/1920","6/28/1937","10/30/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.crossroadsbanking.com","166153","107027","0","57900","1226","0","0","0"
"10352","14754","701857","1894998","Crowell State Bank","Crowell","TX","79227","9/30/2018","8/19/2019","SM","100 East Commerce St.","CROWELL BANCSHARES, INC.","1","0","0","2","1","Foard","","","12/28/1931","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","http://www.crowellstatebank.com","13231","9585","0","3646","0","0","0","0"
"34259","0","2686211","0","Crown Bank","Elizabeth","NJ","7208","9/30/2018","8/19/2019","NM","400 Westminster Avenue","","14","0","0","4","1","Union","35620","New York-Newark-Jersey City, NY-NJ-PA","4/13/1998","4/13/1998","6/10/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.crownbank.net","108348","107138","0","1210","0","0","0","0"
"35480","0","2860271","2860262","Crown Bank","Edina","MN","55435","9/30/2018","8/19/2019","NM","6600 France Ave South, # 125","CROWN BANKSHARES, INC.","2","0","0","4","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","5/22/2000","5/22/2000","11/7/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.crown-bank.com","48915","48915","0","0","0","0","0","0"
"34681","0","2624400","2260406","Crystal Lake Bank and Trust Company, National Association","Crystal Lake","IL","60014","9/30/2018","8/19/2019","N","70 North Williams Street","WINTRUST FINANCIAL CORPORATION","7","0","0","4","0","Mchenry","16980","Chicago-Naperville-Elgin, IL-IN-WI","12/19/1997","12/19/1997","7/26/2008","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","0","crystallakebank.com","191456","163649","0","18284","9523","0","0","0"
"19416","13441","996260","3080209","CTBC Bank Corp. (USA)","Los Angeles","CA","90017","9/30/2018","8/19/2019","NM","801 S Figueroa St, # 2300","CTBC FINANCIAL HOLDING CO., LTD.","13","0","1","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","4/27/1965","4/27/1965","2/12/2018","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","0","http://www.ctbcbankusa.com","69327","69163","0","0","164","0","0","0"
"30167","4877","934673","4096485","Cullman Savings Bank","Cullman","AL","35055","9/30/2018","8/19/2019","SA","316 Second Avenue S.W.","CULLMAN SAVINGS BANK, MHC","4","0","0","4","0","Cullman","","","1/1/1937","9/24/1941","7/21/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.cullmansavingsbank.com","74379","68471","0","5908","0","0","0","0"
"29293","3234","28675","0","Cumberland Federal Bank, FSB","Cumberland","WI","54829","9/30/2018","8/19/2019","SA","1390 Second Avenue","","1","0","0","5","0","Barron","","","1/1/1934","2/13/1935","7/21/2011","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.cumberlandfederal.com","29799","18537","0","11262","0","0","0","0"
"11358","13586","202514","2909170","Cumberland Security Bank, Inc.","Somerset","KY","42501","9/30/2018","8/19/2019","NM","107 South Main Street","FIRST COMMERCE BANCORP, INC.","4","0","0","4","1","Pulaski","","","8/13/1909","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.csbweb.com","81373","72153","1","8161","1058","0","0","0"
"2691","11866","647218","1071463","Cumberland Valley National Bank & Trust Company","East Bernstadt","KY","40729","9/30/2018","8/19/2019","N","1112 Highway 490","CUMBERLAND VALLEY FINANCIAL CORPORATION","14","0","0","4","0","Laurel","","","1/1/1904","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.cvnb.com","212847","174876","0","37971","0","0","0","0"
"8833","13638","343958","1125151","Currie State Bank","Currie","MN","56123","9/30/2018","8/19/2019","NM","141 Mill Street","CURRIE BANCORPORATION, INC.","2","0","0","2","0","Murray","","","2/1/1931","1/1/1934","12/16/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","www.curriestatebank.com","15479","14070","456","953","0","0","0","0"
"18443","10771","900146","1200496","CUSB Bank","Cresco","IA","52136","9/30/2018","8/19/2019","SM","111 North Elm Street","HOW-WIN DEVELOPMENT CO.","5","0","0","2","1","Howard","","","4/1/1888","10/3/1961","10/1/2015","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.cusb.com","192421","143561","0","48860","0","0","0","0"
"28543","1806","481579","4843755","Custer Federal State Bank","Broken Bow","NE","68822","9/30/2018","8/19/2019","NM","341 South 10th Avenue","CFSB HOLDING CO.","2","0","0","2","1","Custer","","","1/1/1925","3/21/1935","7/31/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","www.custerfederal.com","21658","21423","1","234","0","0","0","0"
"34444","0","2354985","4284536","Customers Bank","Phoenixville","PA","19460","9/30/2018","8/19/2019","SM","99 Bridge St","CUSTOMERS BANCORP, INC","15","0","1","4","0","Chester","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","6/26/1997","6/26/1997","9/17/2011","Stock","0","0","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","http://www.customersbank.com","2220556","1968677","0","251794","85","0","0","0"
"31905","7589","729178","3823974","Cypress Bank, SSB","Pittsburg","TX","75686","9/30/2018","8/19/2019","SB","120 South Greer Blvd","CYPRESS BANCSHARES, INC.","4","0","0","8","0","Camp","","","1/1/1976","9/27/1977","1/1/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.cypressbanktx.com","44000","44000","0","0","0","0","0","0"
"11666","14224","543262","2242523","D. L. Evans Bank","Burley","ID","83318","9/30/2018","8/19/2019","NM","375 North Overland Avenue","D.L. EVANS BANCORP","33","0","1","2","0","Minidoka","","","8/29/1904","1/1/1934","2/23/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","Western","0","1","dlevans.com","685638","654161","2","31355","120","0","0","0"
"17437","14405","256553","1121229","Dacotah Bank","Aberdeen","SD","57401","9/30/2018","8/19/2019","SM","308 South Main Street","DACOTAH BANKS, INC.","32","0","1","2","0","Brown","","","4/30/1955","4/30/1955","9/14/2013","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.dacotahbank.com","274263","145842","0","128388","33","0","0","0"
"17162","10201","57451","1126121","Dairy State Bank","Rice Lake","WI","54868","9/30/2018","8/19/2019","NM","16 South Main Street","DAIRY STATE BANCORP, INC.","12","0","0","4","0","Barron","","","1/2/1953","1/2/1953","2/22/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.dairystatebank.com","150872","126395","0","24477","0","0","0","0"
"15728","0","815156","2265782","Dakota Community Bank & Trust, National Association","Hebron","ND","58638","9/30/2018","8/19/2019","N","609 Main Street","DAKOTA COMMUNITY BANSHARES, INC.","12","0","0","2","1","Morton","13900","Bismarck, ND","1/1/1940","3/11/1940","3/15/2011","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.dakotacommunitybank.com","326694","305958","1","20735","0","0","0","0"
"16231","0","860352","1125674","Dakota Heritage Bank of North Dakota","Hunter","ND","58048","9/30/2018","8/19/2019","NM","109 Main Street","HUNTER HOLDING COMPANY","9","0","0","2","1","Cass","22020","Fargo, ND-MN","2/8/1945","2/8/1945","3/21/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.dhbanknd.com","59152","49199","0","9953","0","0","0","0"
"504","0","464255","1246355","Dakota Prairie Bank","Fort Pierre","SD","57532","9/30/2018","8/19/2019","NM","1204 Yellowstone Street","DRAPER HOLDING COMPANY, INC.","3","0","0","2","1","Stanley","","","6/28/1906","1/1/1934","6/16/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.dakotaprairiebank.com","43091","35729","0","7362","0","0","0","0"
"8637","12179","827458","1124798","Dakota Western Bank","Bowman","ND","58623","9/30/2018","8/19/2019","SM","202 South Main Street","DAKOTA WESTERN BANKSHARES, INC.","5","0","0","2","1","Bowman","","","1/1/1910","1/1/1934","9/12/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.dwb.bank","88683","62726","0","25957","0","0","0","0"
"29208","3101","971070","3823451","Dalhart Federal Savings & Loan Association, SSB","Dalhart","TX","79022","9/30/2018","8/19/2019","SB","502 Denrock Avenue","DALHART FEDERAL MUTUAL HOLDING COMPANY","2","0","0","5","0","Dallam","","","10/1/1934","11/26/1934","7/1/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.dalhartfederal.com","24461","24444","0","17","0","0","0","0"
"20727","13287","384652","4517298","Dallas Capital Bank, National Association","Dallas","TX","75240","9/30/2018","8/19/2019","N","14185 Dallas Parkway","PARK CITIES FINANCIAL GROUP, INC.","1","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","6/26/1972","6/26/1972","6/27/2016","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.dallascapitalbank.com","192616","172715","0","0","19901","0","0","0"
"20931","9758","530703","1143285","Damariscotta Bank & Trust Co.","Damariscotta","ME","4543","9/30/2018","8/19/2019","NM","25 Main Street","DAMARISCOTTA BANKSHARES, INC.","6","0","0","8","0","Lincoln","","","1/22/1973","1/22/1973","5/3/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.damariscottabank.com","62181","56054","0","6127","0","0","0","0"
"14772","0","223845","1250464","Danville State Savings Bank","New London","IA","52645","9/30/2018","8/19/2019","NM","102 South Walnut","DANVILLE BANCSHARES, INC.","2","0","0","8","1","Henry","","","1/1/1899","10/1/1934","8/15/2016","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.danvillebank.com","30356","27407","10","2939","0","0","0","0"
"35510","16693","644954","0","Davidson Trust Co.","Great Falls","MT","59401","9/30/2018","8/19/2019","SA","8 3rd St. North, Suite 200","","6","0","1","5","0","Cascade","24500","Great Falls, MT","1/1/2001","1/1/2001","7/21/2011","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","0","","0","0","0","0","0","0","0","0"
"2453","0","357526","2878294","Davis Trust Company","Elkins","WV","26241","9/30/2018","8/19/2019","NM","227 Davis Avenue","DAVIS TRUST FINANCIAL CORPORATION","2","0","0","4","0","Randolph","","","6/17/1901","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.davistrust.com","67623","65501","2","2120","0","0","0","0"
"1522","0","460341","1139176","De Witt Bank and Trust Company","De Witt","AR","72042","9/30/2018","8/19/2019","NM","2nd And Jefferson Streets","DBT FINANCIAL CORPORATION","2","0","0","2","1","Arkansas","","","1/1/1929","1/1/1934","9/11/2010","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","http://www.dewittbankandtrust.com","40639","37342","0","3297","0","0","0","0"
"29535","3613","324975","0","De Witt Savings Bank","Clinton","IL","61727","9/30/2018","8/19/2019","SB","302 West Main Street","","2","0","0","8","0","Dewitt","14010","Bloomington, IL","1/1/1887","8/1/1936","4/1/2017","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.dewittsb.com","31650","30915","0","432","303","0","0","0"
"27269","5366","271275","0","Dean Co-operative Bank","Franklin","MA","2038","9/30/2018","8/19/2019","SB","21 Main Street","","4","0","0","5","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1889","5/11/1988","2/4/2016","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.deanbank.com","92147","88901","0","3246","0","0","0","0"
"29874","4241","1005075","0","Dearborn Federal Savings Bank","Dearborn","MI","48124","9/30/2018","8/19/2019","SA","22315 W Michigan Ave","","5","0","0","5","0","Wayne","19820","Detroit-Warren-Dearborn, MI","1/1/1936","8/31/1938","7/21/2011","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.mydfsb.com","29880","29880","0","0","0","0","0","0"
"29926","4354","738572","3254925","Dearborn Savings Bank","Lawrenceburg","IN","47025","9/30/2018","8/19/2019","SA","595 West Eads Parkway","DSA FINANCIAL CORPORATION","1","0","0","4","0","Dearborn","17140","Cincinnati, OH-KY-IN","1/1/1891","2/12/1938","7/21/2011","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.dearbornsavings.com","17259","12835","0","4424","0","0","0","0"
"6101","14562","66154","2201883","Decatur County Bank","Decaturville","TN","38329","9/30/2018","8/19/2019","SM","56 N. Pleasant St.","DECATUR BANCSHARES, INC","4","0","0","4","1","Decatur","","","11/16/1899","1/1/1934","12/31/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","www.decaturcountybank.com","38184","34628","31","3525","0","0","0","0"
"15200","11743","872047","1201738","Decorah Bank & Trust Company","Decorah","IA","52101","9/30/2018","8/19/2019","NM","202 East Water Street","SECURITY AGENCY, INCORPORATED","3","0","0","2","1","Winneshiek","","","6/10/1935","6/28/1935","10/26/2007","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.decorahbank.com","127166","118968","0","8198","0","0","0","0"
"23620","14280","193809","5164989","Dedham Institution for Savings","Dedham","MA","2026","9/30/2018","8/19/2019","SB","55 Elm Street","1831 BANCORP MHC","14","0","0","4","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","3/19/1831","1/2/1982","2/23/2018","Stock","0","1","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.dedhamsavings.com","121991","97962","0","24029","0","0","0","0"
"26588","0","513322","2798440","Dedicated Community Bank","Darlington","SC","29532","9/30/2018","8/19/2019","NM","202 Cashua Street","DARLINGTON COUNTY BANCSHARES, INC.","2","0","0","4","0","Darlington","22500","Florence, SC","3/10/1986","3/10/1986","2/12/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.dcbsc.com","25777","24602","0","1175","0","0","0","0"
"5123","12699","314257","2499082","Deerwood Bank","Waite Park","MN","56387","9/30/2018","8/19/2019","NM","131 6th Ave South, # 100","DEERWOOD BANCSHARES, INC.","13","0","0","4","0","Stearns","41060","St. Cloud, MN","3/21/1910","1/1/1934","4/28/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.deerwoodbank.com","355864","339145","0","16719","0","0","0","0"
"17450","0","902645","1416475","Defiance State Bank","Defiance","IA","51527","9/30/2018","8/19/2019","NM","201 Main Ave.","UNION BANCORPORATION","2","0","0","2","1","Shelby","","","9/1/1951","6/8/1955","2/13/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","0","1","defiancestatebank.com","11405","10758","0","647","0","0","0","0"
"29066","2853","705378","4097969","Del Norte Bank","Del Norte","CO","81132","9/30/2018","8/19/2019","SA","705 Grand Avenue","DEL NORTE M.H.C.","2","0","0","2","0","Rio Grande","","","1/1/1921","10/7/1935","7/21/2011","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.truelocalbank.com","28369","23912","0","4457","0","0","0","0"
"26564","10035","975256","1109571","Delta Bank","Vidalia","LA","71373","9/30/2018","8/19/2019","NM","1617 Carter Street","CENTRAL LOUISIANA CAPITAL CORPORATION","5","0","1","2","1","Concordia","","","1/10/1986","1/10/1986","6/16/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.deltabk.com","112994","76419","0","36575","0","0","0","0"
"26633","0","65513","1135468","Delta National Bank and Trust Company","New York","NY","10019","9/30/2018","8/19/2019","N","650 5th Avenue, 26th Floor","DELTA INVESTMENT COMPANY (CAYMAN)","2","0","1","7","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","3/17/1986","3/17/1986","4/20/2014","Stock","0","1","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","www.deltabank.net","81095","78667","0","0","0","2428","2428","0"
"15883","13950","539340","1130164","DeMotte State Bank","Demotte","IN","46310","9/30/2018","8/19/2019","SM","210 South Halleck Street","DEMOTTE BANCORP","11","0","0","2","0","Jasper","16980","Chicago-Naperville-Elgin, IL-IN-WI","2/2/1942","3/2/1942","3/31/2006","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.netdsb.com","163600","123081","0","40519","0","0","0","0"
"26530","0","571265","1989241","Denali State Bank","Fairbanks","AK","99701","9/30/2018","8/19/2019","NM","119 North Cushman Street","DENALI BANCORPORATION, INC.","5","0","0","4","0","Fairbanks North St","21820","Fairbanks, AK","2/3/1986","2/3/1986","7/29/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","Western","0","1","www.denalistatebank.com","26460","8267","0","18193","0","0","0","0"
"13240","11945","222446","1209789","Denmark State Bank","Denmark","WI","54208","9/30/2018","8/19/2019","NM","103 Main Street","DENMARK BANCSHARES, INC.","7","0","0","2","0","Brown","24580","Green Bay, WI","3/21/1909","1/1/1934","5/12/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.denmarkstate.com","126259","120867","3","5389","0","0","0","0"
"12857","13743","220844","1210468","Denver Savings Bank","Denver","IA","50622","9/30/2018","8/19/2019","NM","121 South State Street","PSB CORPORATION","2","0","0","4","0","Bremer","47940","Waterloo-Cedar Falls, IA","1/1/1902","1/1/1934","1/1/2017","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.bankdsb.com","25408","22985","0","2423","0","0","0","0"
"58180","0","3382547","1951350","Department Stores National Bank","Sioux Falls","SD","57104","9/30/2018","8/19/2019","N","701 E 60th St N","CITIGROUP INC.","1","0","0","8","0","Minnehaha","43620","Sioux Falls, SD","10/24/2005","10/24/2005","7/21/2011","Stock","7213","0","OCC","DIF","Kansas City","WASHINGTON","Sioux Falls","Minneapolis","Western","West","0","0","","211","211","0","0","0","0","0","0"
"33565","9702","1940747","3196801","Desjardins Bank, National Association","Hallandale","FL","33009","9/30/2018","8/19/2019","N","1001 E Hallandale Beach Blvd","DESJARDINS GROUP, THE","4","0","0","5","0","Broward","33100","Miami-Fort Lauderdale-West Palm Beach, FL","2/28/1992","2/28/1992","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","http://www.desjardinsbank.com","169534","162109","0","0","5877","1548","1548","0"
"623","0","214807","1242423","Deutsche Bank Trust Company Americas","New York","NY","10005","9/30/2018","8/19/2019","SM","60 Wall Street","DEUTSCHE BANK AKTIENGESELLSCHAFT","4","14","0","9","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","3/30/1903","1/1/1934","5/5/2016","Stock","0","1","FED","DIF","New York","WASHINGTON","New York City","New York","Northeastern","Northeast","0","0","http://www.db.com","25068000","17883000","0","47000","5265000","1873000","1773000","100000"
"26392","0","304913","1242423","Deutsche Bank Trust Company Delaware","Wilmington","DE","19805","9/30/2018","8/19/2019","NM","1011 Centre Road, Suite 200","DEUTSCHE BANK AKTIENGESELLSCHAFT","1","0","0","8","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10/7/1985","10/7/1985","1/2/2019","Stock","0","1","FDIC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","0","http://www.db.com","862","862","0","0","0","0","0","0"
"16249","0","347639","1131602","Devon Bank","Chicago","IL","60645","9/30/2018","8/19/2019","NM","6445 North Western Avenue","DEVON BANCORP, INC.","8","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","9/15/1945","9/15/1945","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.DevonBank.com","104480","104480","0","0","0","0","0","0"
"10803","0","846132","1201390","Dewey Bank","Dewey","IL","61840","9/30/2018","8/19/2019","NM","2994 County Road 900 East","ARTHUR R. MURRAY, INC.","1","0","0","2","1","Champaign","16580","Champaign-Urbana, IL","1/1/1902","1/1/1934","4/28/2010","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.deweybank.com","6577","6070","1","506","0","0","0","0"
"14705","10949","668147","1205576","DeWitt Bank & Trust Co.","Dewitt","IA","52742","9/30/2018","8/19/2019","NM","815 Sixth Avenue","DE WITT BANCORP, INC.","2","0","0","2","1","Clinton","","","6/15/1933","8/27/1934","1/26/2018","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.dewittbank.com","59509","58830","12","667","0","0","0","0"
"1527","14755","27847","1491333","Diamond Bank","Murfreesboro","AR","71958","9/30/2018","8/19/2019","SM","319 East Main Street","BAINUM BANCORP","15","0","1","2","1","Pike","","","12/16/1904","1/1/1934","12/11/2013","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","www.diamond.bank","158514","129208","0","29306","0","0","0","0"
